,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.02,Paddle,-94,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.215,Paddle,-94,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.216,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.25,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.288,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.327,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.357,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.388,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.421,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.458,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.485,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.526,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
12,0.557,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.584,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
14,0.622,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.658,Paddle,166,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
16,0.695,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
17,0.718,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
18,0.75,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
19,0.784,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
20,0.818,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
21,0.851,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
22,0.895,Paddle,46,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
23,1.051,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
24,1.09,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
25,1.124,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
26,1.151,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
27,1.185,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
28,1.218,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
29,1.251,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
30,1.29,Paddle,-94,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
31,1.321,Paddle,-94,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
32,1.321,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
33,1.357,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
34,1.387,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
35,1.419,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
36,1.452,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
37,1.485,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
38,1.523,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
39,1.552,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
40,1.584,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
41,1.619,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
42,1.653,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
43,1.687,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
44,1.717,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
45,1.751,Paddle,186,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
46,1.784,Paddle,206,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
47,1.819,Paddle,226,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
48,1.852,Paddle,246,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
49,1.889,Paddle,226,-145,-90,[],motion_changexby{math_number(NUM:-20)},"['Right', 'Left']",{},{}
50,1.89,Paddle,246,-145,-90,[],motion_changexby{math_number(NUM:20)},"['Right', 'Left']",{},{}
51,1.919,Paddle,226,-145,-90,[],motion_changexby{math_number(NUM:-20)},"['Right', 'Left']",{},{}
52,1.921,Paddle,246,-145,-90,[],motion_changexby{math_number(NUM:20)},"['Right', 'Left']",{},{}
53,1.95,Paddle,226,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
54,1.983,Paddle,206,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
55,2.015,Paddle,186,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
56,2.049,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
57,2.087,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
58,2.087,Paddle,146,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},{}
