,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.045,Ball,35.89757792,124.55855712,148,[],motion_movesteps{math_number(NUM:15)},[],{},{}
1,0.078,Ball,43.84636688,111.83783568,148,[],motion_movesteps{math_number(NUM:15)},[],{},{}
2,0.112,Ball,51.79515584,99.11711424,148,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.144,Ball,59.7439448,86.3963928,148,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.178,Ball,67.69273376,73.67567136,148,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.212,Ball,75.64152272,60.95494992,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
6,0.244,Ball,83.59031168,48.23422848,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
7,0.279,Ball,91.53910064,35.51350704,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
8,0.316,Ball,99.4878896,22.7927856,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
9,0.348,Ball,107.43667856,10.07206416,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
10,0.382,Ball,115.38546752,-2.64865728,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
11,0.415,Ball,123.33425648,-15.36937872,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
12,0.448,Ball,131.28304544,-28.09010016,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
13,0.481,Ball,139.2318344,-40.8108216,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
14,0.515,Ball,147.18062336,-53.53154304,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
15,0.548,Ball,155.12941232,-66.25226448,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
16,0.581,Ball,163.07820128,-78.97298592,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
17,0.615,Ball,171.02699024,-91.69370736,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
18,0.649,Ball,178.9757792,-104.4144288,148,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
19,0.682,Ball,186.92456816,-117.13515024,148,['Paddle'],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
20,0.714,Ball,172.38027956,-90.89655902,-29,['Paddle'],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
21,0.748,Ball,165.10813526,-77.77726341,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
22,0.781,Ball,157.83599096,-64.6579678,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
23,0.815,Ball,150.56384666,-51.53867219,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
24,0.847,Ball,143.29170236,-38.41937658,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
25,0.881,Ball,136.01955806,-25.30008097,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
26,0.916,Ball,128.74741376,-12.18078536,-29,[],motion_movesteps{math_number(NUM:15)},[],{},{}
27,0.947,Ball,121.47526946,0.93851025,-29,[],motion_movesteps{math_number(NUM:15)},[],{},{}
28,0.981,Ball,114.20312516,14.05780586,-29,[],motion_movesteps{math_number(NUM:15)},[],{},{}
29,1.015,Ball,106.93098086,27.17710147,-29,[],motion_movesteps{math_number(NUM:15)},[],{},{}
30,1.048,Ball,99.65883656,40.29639708,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
31,1.082,Ball,92.38669226,53.41569269,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
32,1.115,Ball,85.11454796,66.5349883,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
33,1.148,Ball,77.84240366,79.65428391,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
34,1.181,Ball,70.57025936,92.77357952,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
35,1.214,Ball,63.29811506,105.89287513,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
36,1.247,Ball,56.02597076,119.01217074,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
37,1.284,Ball,48.75382646,132.13146635,-29,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
38,1.314,Ball,41.48168216,145.25076196,-29,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
39,1.348,Ball,34.20953786,158.37005757,-29,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
40,1.381,Ball,26.93739356,140.25076196,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
41,1.414,Ball,19.66524926,127.13146635,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
42,1.447,Ball,12.39310496,114.01217074,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
43,1.48,Ball,5.12096066,100.89287513,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
44,1.514,Ball,-2.15118364,87.77357952,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
45,1.547,Ball,-9.42332794,74.65428391,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
46,1.58,Ball,-16.69547224,61.5349883,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
47,1.613,Ball,-23.96761654,48.41569269,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
48,1.647,Ball,-31.23976084,35.29639708,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
49,1.68,Ball,-38.51190514,22.17710147,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
50,1.713,Ball,-45.78404944,9.05780586,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
51,1.747,Ball,-53.05619374,-4.06148975,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
52,1.779,Ball,-60.32833804,-17.18078536,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
53,1.813,Ball,-67.60048234,-30.30008097,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
54,1.847,Ball,-74.87262664,-43.41937658,-151,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
55,1.882,Ball,-82.14477094,-56.53867219,-151,[],motion_movesteps{math_number(NUM:15)},"['Right', 'Left']",{},{}
56,1.914,Ball,-89.41691524,-69.6579678,-151,[],motion_movesteps{math_number(NUM:15)},"['Right', 'Left']",{},{}
57,1.947,Ball,-96.68905954,-82.77726341,-151,[],motion_movesteps{math_number(NUM:15)},"['Right', 'Left']",{},{}
58,1.98,Ball,-103.96120384,-95.89655902,-151,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
59,2.013,Ball,-111.23334814,-109.01585463,-151,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
60,2.046,Ball,-118.50549244,-122.13515024,-151,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
61,2.08,Ball,-125.77763674,-135.25444585,-151,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
62,2.116,Ball,-133.04978104,-148.37374146,-151,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
63,2.117,Ball,-133.04978104,-148.37374146,-151,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},{}
