,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.014,Paddle,-148,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.301,Paddle,-148,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.303,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.336,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.371,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.402,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.437,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.465,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.501,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.533,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.565,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.599,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
12,0.646,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.668,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
14,0.702,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.735,Paddle,112,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
16,0.77,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
17,0.8,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
18,0.832,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
19,0.868,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
20,0.902,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
