,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.007,Ball,-83.46008218776912,-143.57170269873072,-120.99999999999997,[],event_whenflagclicked,[],{},{}
1,0.007,Ball,20.0,150.0,-120.99999999999997,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.008,Ball,20.0,150.0,119.0,[],motion_pointindirection{operator_random{FROMTO}},[],{},{}
3,0.008,Ball,33.11929561,142.7278557,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.066,Ball,46.23859122,135.4557114,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.1,Ball,59.35788683,128.1835671,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
6,0.132,Ball,72.47718244,120.9114228,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
7,0.166,Ball,85.59647805,113.6392785,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.199,Ball,98.71577366,106.3671342,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
9,0.231,Ball,111.83506927,99.0949899,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
10,0.265,Ball,124.95436488,91.8228456,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
11,0.298,Ball,138.07366049,84.5507013,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
12,0.331,Ball,151.1929561,77.278557,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
13,0.364,Ball,164.31225171,70.0064127,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.397,Ball,177.43154732,62.7342684,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,0.43,Ball,190.55084293,55.4621241,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.464,Ball,203.67013854,48.1899798,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
17,0.497,Ball,216.78943415,40.9178355,119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
18,0.5,Ball,212.78943415,40.9178355,-119.0,[],motion_ifonedgebounce,[],{},{}
19,0.53,Ball,199.67013854,33.6456912,-119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
20,0.563,Ball,186.55084293,26.3735469,-119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
21,0.596,Ball,173.43154732,19.1014026,-119.0,[],motion_movesteps{math_number(NUM:15)},[],{},{}
