,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.003,Ball,251,-191,165,[],event_whenflagclicked,[],{},{}
1,0.006,Ball,20,150,165,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.008,Ball,23.88228568,135.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.04,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.074,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.106,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
6,0.139,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
7,0.173,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.205,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
9,0.238,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
10,0.272,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
11,0.306,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
12,0.341,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
13,0.374,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.407,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,0.44,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.475,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
17,0.507,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
18,0.541,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,0.574,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
20,0.607,Ball,93.76342792,-125.28886041,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
21,0.64,Ball,97.6457136,-139.7777478,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
22,0.673,Ball,101.52799928,-154.26663519,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
23,0.706,Ball,105.41028496,-168.75552258,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
24,0.739,Ball,109.29257064,-183.24440997,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
25,0.772,Ball,113.17485632,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
26,0.806,Ball,117.057142,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
27,0.839,Ball,120.93942768,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
28,0.872,Ball,124.82171336,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
29,0.905,Ball,128.70399904,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
30,0.939,Ball,132.58628472,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
31,0.972,Ball,136.4685704,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
32,1.006,Ball,140.35085608,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
33,1.038,Ball,144.23314176,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
34,1.072,Ball,148.11542744,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
35,1.105,Ball,151.99771312,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
36,1.139,Ball,155.8799988,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
37,1.171,Ball,159.76228448,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
38,1.204,Ball,163.64457016,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
39,1.237,Ball,167.52685584,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
40,1.271,Ball,171.40914152,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
41,1.304,Ball,175.2914272,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
42,1.338,Ball,179.17371288,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
43,1.371,Ball,183.05599856,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
44,1.404,Ball,186.93828424,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
45,1.437,Ball,190.82056992,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
46,1.471,Ball,194.7028556,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
47,1.503,Ball,198.58514128,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
48,1.537,Ball,202.46742696,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
49,1.57,Ball,206.34971264,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
50,1.603,Ball,210.23199832,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
51,1.637,Ball,214.114284,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
52,1.669,Ball,217.99656968,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
53,1.703,Ball,221.87885536,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
54,1.736,Ball,225.76114104,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
55,1.769,Ball,229.64342672,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
56,1.802,Ball,233.5257124,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
57,1.835,Ball,237.40799808,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
58,1.869,Ball,241.29028376,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
59,1.901,Ball,245.17256944,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
60,1.934,Ball,249.05485512,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
61,1.968,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
62,2.035,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
63,2.3,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
64,2.399,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
65,2.567,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
66,2.734,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
67,3.065,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
68,3.165,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
69,3.597,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
70,3.762,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
71,3.994,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
72,4.126,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
73,4.526,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
74,4.597,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
75,5.03,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
