,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.014,Paddle,-148,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.129,Paddle,-148,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.129,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.162,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.195,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.228,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.261,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.294,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.327,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.366,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.402,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.435,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
12,0.469,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.501,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
14,0.532,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.565,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,0.599,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
17,0.637,Paddle,172,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
18,0.667,Paddle,192,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
19,0.7,Paddle,212,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
20,0.731,Paddle,212,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
21,0.832,Paddle,192,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
22,0.865,Paddle,172,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
23,0.898,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
