,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.015,Paddle,-94,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.145,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
2,0.177,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
3,0.211,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
4,0.244,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
5,0.277,Paddle,-194,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
6,0.31,Paddle,-214,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
7,0.343,Paddle,-234,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
8,0.376,Paddle,-234,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
9,0.774,Paddle,-234,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
10,0.775,Paddle,-214,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.809,Paddle,-194,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
12,0.84,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.877,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
14,0.908,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.94,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,0.973,Paddle,-114,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
17,1.108,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
18,1.141,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
19,1.172,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
20,1.205,Paddle,-194,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
21,1.239,Paddle,-194,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
22,1.505,Paddle,-194,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
23,1.505,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
24,1.539,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
25,1.574,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
26,1.607,Paddle,-134,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
27,1.972,Paddle,-134,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
28,1.974,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
29,2.005,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
30,2.037,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
31,2.071,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
32,2.104,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
33,2.14,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
34,2.171,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
35,2.208,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
36,2.241,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
37,2.269,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
38,2.303,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
39,2.337,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
40,2.37,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
41,2.402,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
42,2.436,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
43,2.469,Paddle,166,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
44,2.602,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
45,2.636,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
46,2.669,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
47,2.702,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
48,2.735,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
49,2.771,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
50,2.804,Paddle,46,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
51,3.003,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
52,3.033,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
53,3.066,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
54,3.1,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
55,3.133,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
56,3.166,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
57,3.2,Paddle,-74,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
58,3.569,Paddle,-74,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
59,3.734,Paddle,-74,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
60,4.264,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
61,4.297,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
62,4.33,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
63,4.363,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
64,4.396,Paddle,-154,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
65,5.005,Paddle,-154,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
66,5.006,Paddle,-154,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
