,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.062,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
1,0.095,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
2,0.129,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
3,0.162,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
4,0.195,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
5,0.227,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
6,0.261,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
7,0.294,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
8,0.327,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
9,0.361,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
10,0.394,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
11,0.427,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
12,0.46,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
13,0.493,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.526,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,0.559,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.592,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
17,0.626,Ball,93.76342792,-125.28886041,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
18,0.66,Ball,78.31228568,-99.57384139,-31,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
19,0.693,Ball,70.58671456,-86.71633188,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
20,0.726,Ball,62.86114344,-73.85882237,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
21,0.759,Ball,55.13557232,-61.00131286,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
22,0.792,Ball,47.4100012,-48.14380335,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
23,0.825,Ball,39.68443008,-35.28629384,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
24,0.858,Ball,31.95885896,-22.42878433,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
25,0.892,Ball,24.23328784,-9.57127482,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
26,0.925,Ball,16.50771672,3.28623469,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
27,0.958,Ball,8.7821456,16.1437442,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
28,0.992,Ball,1.05657448,29.00125371,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
29,1.025,Ball,-6.66899664,41.85876322,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
30,1.059,Ball,-14.39456776,54.71627273,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
31,1.093,Ball,-22.12013888,67.57378224,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
32,1.125,Ball,-29.84571,80.43129175,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
33,1.158,Ball,-37.57128112,93.28880126,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
34,1.195,Ball,-45.29685224,106.14631077,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
35,1.227,Ball,-53.02242336,119.00382028,-31,[],motion_movesteps{math_number(NUM:15)},[],{},{}
36,1.259,Ball,-60.74799448,131.86132979,-31,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
37,1.293,Ball,-68.4735656,144.7188393,-31,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
38,1.326,Ball,-76.19913672,157.57634881,-31,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
39,1.36,Ball,-83.92470784,139.7188393,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
40,1.393,Ball,-91.65027896,126.86132979,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
41,1.426,Ball,-99.37585008,114.00382028,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
42,1.459,Ball,-107.1014212,101.14631077,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
43,1.493,Ball,-114.82699232,88.28880126,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
44,1.526,Ball,-122.55256344,75.43129175,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
45,1.559,Ball,-130.27813456,62.57378224,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
46,1.591,Ball,-138.00370568,49.71627273,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
47,1.626,Ball,-145.7292768,36.85876322,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
48,1.659,Ball,-153.45484792,24.00125371,-149,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
49,1.692,Ball,-161.18041904,11.1437442,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
50,1.725,Ball,-168.90599016,-1.71376531,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
51,1.757,Ball,-176.63156128,-14.57127482,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
52,1.792,Ball,-184.3571324,-27.42878433,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
53,1.824,Ball,-192.08270352,-40.28629384,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
54,1.858,Ball,-199.80827464,-53.14380335,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
55,1.891,Ball,-207.53384576,-66.00131286,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
56,1.924,Ball,-215.25941688,-78.85882237,-149,[],motion_movesteps{math_number(NUM:15)},[],{},{}
57,1.959,Ball,-205.53384576,-91.71633188,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
58,1.991,Ball,-197.80827464,-104.57384139,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
59,2.025,Ball,-190.08270352,-117.4313509,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
60,2.058,Ball,-182.3571324,-130.28886041,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
61,2.092,Ball,-174.63156128,-143.14636992,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
62,2.125,Ball,-166.90599016,-156.00387943,148.99999999999997,[],motion_movesteps{math_number(NUM:15)},[],{},{}
63,2.157,Ball,-159.18041904,-140.14636992,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
64,2.19,Ball,-151.45484792,-127.28886041,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
65,2.227,Ball,-143.7292768,-114.4313509,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
66,2.259,Ball,-136.00370568,-101.57384139,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
67,2.291,Ball,-128.27813456,-88.71633188,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
68,2.323,Ball,-120.55256344,-75.85882237,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
69,2.356,Ball,-112.82699232,-63.00131286,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
70,2.391,Ball,-105.1014212,-50.14380335,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
71,2.424,Ball,-97.37585008,-37.28629384,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
72,2.457,Ball,-89.65027896,-24.42878433,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
73,2.49,Ball,-81.92470784,-11.57127482,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
74,2.523,Ball,-74.19913672,1.28623469,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
75,2.556,Ball,-66.4735656,14.1437442,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
76,2.59,Ball,-58.74799448,27.00125371,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
77,2.623,Ball,-51.02242336,39.85876322,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
78,2.656,Ball,-43.29685224,52.71627273,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
79,2.69,Ball,-35.57128112,65.57378224,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
80,2.724,Ball,-27.84571,78.43129175,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
81,2.756,Ball,-20.12013888,91.28880126,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
82,2.79,Ball,-12.39456776,104.14631077,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
83,2.823,Ball,-4.66899664,117.00382028,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
84,2.856,Ball,3.05657448,129.86132979,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
85,2.889,Ball,10.7821456,142.7188393,31.00000000000003,[],motion_movesteps{math_number(NUM:15)},[],{},{}
