,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.016,Paddle,-148,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.094,Paddle,-148,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.096,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.121,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.157,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.191,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.226,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.257,Paddle,-48,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
8,2.291,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
9,2.322,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
10,2.356,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
11,2.389,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
12,2.422,Paddle,-128,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
13,2.521,Paddle,-128,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
14,2.521,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,2.556,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,2.59,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
17,2.623,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
18,2.654,Paddle,-48,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
19,4.186,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
20,4.219,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
21,4.252,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
22,4.284,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
23,4.318,Paddle,-128,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
24,5.018,Paddle,-128,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
