,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.035,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
1,0.102,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
2,0.168,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.234,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.301,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
5,0.366,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
6,0.433,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
7,0.5,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.567,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
9,0.633,Ball,97.6457136,-139.7777478,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
10,0.7,Ball,105.41028496,-168.75552258,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
11,0.766,Ball,113.17485632,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
12,0.832,Ball,120.93942768,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
13,0.899,Ball,128.70399904,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.965,Ball,136.4685704,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,1.031,Ball,144.23314176,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
16,1.098,Ball,151.99771312,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
17,1.165,Ball,159.76228448,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
18,1.231,Ball,167.52685584,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,1.297,Ball,175.2914272,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
20,1.364,Ball,183.05599856,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
21,1.431,Ball,190.82056992,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
22,1.497,Ball,198.58514128,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
23,1.563,Ball,206.34971264,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
24,1.629,Ball,214.114284,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
25,1.695,Ball,221.87885536,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
26,1.763,Ball,229.64342672,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
27,1.827,Ball,237.40799808,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
28,1.894,Ball,245.17256944,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
29,1.96,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
30,2.029,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
31,2.094,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
32,2.163,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
33,2.227,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
34,2.294,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
35,2.362,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
36,2.427,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
37,2.494,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
38,2.559,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
39,2.626,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
40,2.694,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
41,2.762,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
42,2.826,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
43,2.893,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
44,2.96,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
45,3.025,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
46,3.092,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
47,3.159,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
48,3.226,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
49,3.292,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
50,3.358,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
51,3.424,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
52,3.491,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
53,3.557,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
54,3.623,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
55,3.69,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
56,3.756,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
57,3.822,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
58,3.89,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
59,3.956,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
60,4.022,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
61,4.089,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
62,4.155,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
63,4.221,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
64,4.287,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
65,4.354,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
66,4.42,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
67,4.489,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
68,4.554,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
69,4.62,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
70,4.687,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
71,4.753,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
72,4.819,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
73,4.887,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
74,4.953,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
75,5.019,Ball,252.0,-192.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
