,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.003,Ball,66.38741591142251,-34.86658769687576,165,[],event_whenflagclicked,[],{},{}
1,0.005,Ball,20.0,150.0,165,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.007,Ball,23.88228568,135.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.065,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.099,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.131,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
6,0.165,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
7,0.199,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.231,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
9,0.264,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
10,0.297,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
11,0.332,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
12,0.364,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
13,0.397,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
14,0.43,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
15,0.464,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
16,0.497,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
17,0.531,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
18,0.563,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,0.596,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
20,0.63,Ball,93.76342792,-125.28886041,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
21,0.663,Ball,97.6457136,-139.7777478,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
22,0.697,Ball,101.52799928,-154.26663519,165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
23,0.699,Ball,101.52799928,-153.26663519,14.999999999999986,['Paddle'],motion_ifonedgebounce,[],{},{}
24,0.73,Ball,105.41028496,-138.7777478,14.999999999999986,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
25,0.763,Ball,109.29257064,-124.28886041,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
26,0.796,Ball,113.17485632,-109.79997302,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
27,0.83,Ball,117.057142,-95.31108563,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
28,0.863,Ball,120.93942768,-80.82219824,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
29,0.896,Ball,124.82171336,-66.33331085,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
30,0.929,Ball,128.70399904,-51.84442346,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
31,0.962,Ball,132.58628472,-37.35553607,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
32,0.996,Ball,136.4685704,-22.86664868,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
33,1.028,Ball,140.35085608,-8.37776129,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
34,1.062,Ball,144.23314176,6.1111261,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
35,1.096,Ball,148.11542744,20.60001349,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
36,1.129,Ball,151.99771312,35.08890088,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
37,1.162,Ball,155.8799988,49.57778827,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
38,1.194,Ball,159.76228448,64.06667566,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
39,1.228,Ball,163.64457016,78.55556305,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
40,1.261,Ball,167.52685584,93.04445044,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
41,1.294,Ball,171.40914152,107.53333783,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
42,1.328,Ball,175.2914272,122.02222522,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
43,1.362,Ball,179.17371288,136.51111261,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
44,1.395,Ball,183.05599856,151.0,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
45,1.427,Ball,186.93828424,165.48888739,14.999999999999986,[],motion_movesteps{math_number(NUM:15)},[],{},{}
46,1.429,Ball,186.93828424,153.48888739,165,[],motion_ifonedgebounce,[],{},{}
47,1.461,Ball,190.82056992,139.0,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
48,1.494,Ball,194.7028556,124.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
49,1.527,Ball,198.58514128,110.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
50,1.563,Ball,202.46742696,95.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
51,1.599,Ball,206.34971264,81.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
52,1.63,Ball,210.23199832,66.55556305,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
53,1.664,Ball,214.114284,52.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
54,1.665,Ball,213.114284,52.06667566,-165,[],motion_ifonedgebounce,[],{},{}
55,1.697,Ball,209.23199832,37.57778827,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
56,1.73,Ball,205.34971264,23.08890088,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
57,1.763,Ball,201.46742696,8.60001349,-165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
58,1.797,Ball,197.58514128,-5.8888739,-165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
59,1.83,Ball,193.7028556,-20.37776129,-165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
60,1.863,Ball,189.82056992,-34.86664868,-165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
61,1.897,Ball,185.93828424,-49.35553607,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
62,1.93,Ball,182.05599856,-63.84442346,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
63,1.964,Ball,178.17371288,-78.33331085,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
64,1.997,Ball,174.2914272,-92.82219824,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
65,2.031,Ball,170.40914152,-107.31108563,-165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
66,2.063,Ball,166.52685584,-121.79997302,-165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
67,2.096,Ball,162.64457016,-136.28886041,-165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
68,2.129,Ball,158.76228448,-150.7777478,-165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
69,2.163,Ball,154.8799988,-165.26663519,-165,['Paddle'],motion_movesteps{math_number(NUM:15)},[],{},{}
