,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.003,Ball,251,-191,165,[],event_whenflagclicked,[],{},{}
1,0.006,Ball,20,150,165,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.009,Ball,23.88228568,135.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.045,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.078,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.111,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
6,0.145,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
7,0.179,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.211,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
9,0.244,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
10,0.278,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
11,0.311,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
12,0.344,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
13,0.378,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.411,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,0.444,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.477,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
17,0.511,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
18,0.543,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,0.576,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
20,0.61,Ball,93.76342792,-125.28886041,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
21,0.643,Ball,97.6457136,-139.7777478,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
22,0.676,Ball,101.52799928,-154.26663519,165,['Paddle'],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
23,0.709,Ball,105.41028496,-168.75552258,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
24,0.742,Ball,109.29257064,-183.24440997,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
25,0.776,Ball,113.17485632,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
26,0.809,Ball,117.057142,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
27,0.842,Ball,120.93942768,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
28,0.875,Ball,124.82171336,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
29,0.908,Ball,128.70399904,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
30,0.942,Ball,132.58628472,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
31,0.975,Ball,136.4685704,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
32,1.009,Ball,140.35085608,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
33,1.041,Ball,144.23314176,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
34,1.076,Ball,148.11542744,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
35,1.108,Ball,151.99771312,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
36,1.141,Ball,155.8799988,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
37,1.174,Ball,159.76228448,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
38,1.208,Ball,163.64457016,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
39,1.241,Ball,167.52685584,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
40,1.273,Ball,171.40914152,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
41,1.307,Ball,175.2914272,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
42,1.34,Ball,179.17371288,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
43,1.374,Ball,183.05599856,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
44,1.407,Ball,186.93828424,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
45,1.439,Ball,190.82056992,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
46,1.473,Ball,194.7028556,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
47,1.506,Ball,198.58514128,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
48,1.54,Ball,202.46742696,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
49,1.573,Ball,206.34971264,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
50,1.606,Ball,210.23199832,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
51,1.639,Ball,214.114284,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
52,1.672,Ball,217.99656968,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
53,1.706,Ball,221.87885536,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
54,1.739,Ball,225.76114104,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
55,1.772,Ball,229.64342672,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
56,1.806,Ball,233.5257124,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
57,1.839,Ball,237.40799808,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
58,1.871,Ball,241.29028376,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
59,1.905,Ball,245.17256944,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
60,1.939,Ball,249.05485512,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
61,1.972,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
62,2.004,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
63,2.104,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
64,2.27,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
65,2.336,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
66,2.569,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
67,2.636,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
68,3.268,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
69,3.334,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
70,3.566,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
71,3.667,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
72,3.999,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
73,4.099,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
74,4.698,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
75,4.831,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},['Right'],{},{}
76,5.03,Ball,252,-192,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
