,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.014,Paddle,-94,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.166,Paddle,-94,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.167,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.199,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.233,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.267,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.301,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.334,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.37,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.4,Paddle,46,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
10,0.5,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
11,0.534,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
12,0.567,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
13,0.6,Paddle,-14,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
14,0.633,Paddle,-14,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
15,0.633,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,0.667,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
17,0.702,Paddle,46,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
18,0.734,Paddle,66,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
19,0.768,Paddle,86,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
20,0.802,Paddle,86,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
21,0.803,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
22,0.833,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
23,0.865,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
24,0.898,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
25,0.933,Paddle,186,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
26,0.966,Paddle,206,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
27,0.999,Paddle,206,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
28,1.234,Paddle,186,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
29,1.267,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
30,1.299,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
31,1.331,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
32,1.367,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
33,1.402,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
34,1.432,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
35,1.465,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
36,1.501,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
37,1.533,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
38,1.564,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
39,1.598,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
40,1.634,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
41,1.668,Paddle,-54,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
42,1.698,Paddle,-54,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
43,1.699,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
44,1.732,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
45,1.765,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
46,1.799,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
47,1.831,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
48,1.865,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
49,1.899,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
50,1.932,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
51,1.965,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
52,1.998,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
53,2.031,Paddle,166,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
54,2.068,Paddle,166,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
55,2.071,Paddle,186,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
56,2.1,Paddle,206,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
57,2.131,Paddle,206,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
58,2.165,Paddle,186,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
59,2.198,Paddle,166,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
60,2.231,Paddle,146,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
61,2.263,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
62,2.296,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
63,2.33,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
64,2.363,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
65,2.396,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
66,2.429,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
67,2.464,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
68,2.497,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
69,2.529,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
70,2.563,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
71,2.595,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
72,2.628,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
73,2.663,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
74,2.694,Paddle,-114,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
75,2.827,Paddle,-114,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
76,2.827,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
77,2.861,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
78,2.894,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
79,2.926,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
80,2.96,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
81,2.993,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
82,3.026,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
83,3.059,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
84,3.092,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
85,3.126,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
86,3.159,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
87,3.192,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
88,3.225,Paddle,146,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
89,3.257,Paddle,126,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
90,3.29,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
91,3.324,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
92,3.357,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
93,3.39,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
94,3.423,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
95,3.456,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
96,3.489,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
97,3.522,Paddle,-34,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
98,3.556,Paddle,-54,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
99,3.589,Paddle,-74,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
100,3.622,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
101,3.655,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
102,3.689,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
103,3.722,Paddle,-134,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
104,3.788,Paddle,-134,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
105,3.788,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
106,3.821,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
107,3.855,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
108,3.889,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
109,3.921,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
110,3.954,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
111,3.987,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
112,4.02,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
113,4.053,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
114,4.086,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
115,4.121,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
116,4.154,Paddle,106,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
117,4.187,Paddle,86,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
118,4.221,Paddle,66,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
119,4.254,Paddle,46,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
120,4.287,Paddle,26,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
121,4.32,Paddle,6,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
122,4.355,Paddle,-14,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
123,4.387,Paddle,-34,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
124,4.42,Paddle,-54,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
125,4.454,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
126,4.487,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
127,4.52,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
128,4.553,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
129,4.586,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
130,4.619,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
131,4.652,Paddle,-194,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
132,4.685,Paddle,-214,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
133,4.72,Paddle,-234,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
134,4.753,Paddle,-254,-145,-90,[],motion_changexby{math_number(NUM:-20)},"['Left', 'Right']",{},{}
135,4.754,Paddle,-234,-145,-90,[],motion_changexby{math_number(NUM:20)},"['Left', 'Right']",{},{}
136,4.786,Paddle,-234,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
137,4.786,Paddle,-214,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
138,4.82,Paddle,-194,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
139,4.854,Paddle,-174,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
140,4.887,Paddle,-154,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
141,4.92,Paddle,-134,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
142,4.953,Paddle,-114,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
143,4.986,Paddle,-94,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
144,5.018,Paddle,-74,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
145,5.018,Paddle,-74,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
