,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.009,Paddle,132,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.515,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
2,0.546,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
3,0.579,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
4,0.616,Paddle,52,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
5,0.646,Paddle,52,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
6,0.746,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
7,0.845,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
8,0.847,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.881,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.911,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.945,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
12,0.981,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,1.012,Paddle,152,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
14,3.184,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
15,3.218,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
16,3.251,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
17,3.285,Paddle,92,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
18,3.55,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
19,3.584,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
20,3.617,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
21,3.65,Paddle,32,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
22,3.883,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
23,3.916,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
24,3.949,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
25,3.982,Paddle,-28,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
26,4.416,Paddle,-28,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
27,4.416,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
28,4.449,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
29,4.482,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
30,4.515,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
31,4.548,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
32,4.647,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
33,4.647,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
34,4.682,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
35,4.714,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
36,4.748,Paddle,112,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
37,4.914,Paddle,112,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
38,4.914,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
39,4.947,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
40,4.98,Paddle,152,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
41,5.013,Paddle,152,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
