,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.015,Paddle,-148,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.361,Paddle,-148,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.361,Paddle,-128,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.393,Paddle,-108,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.427,Paddle,-88,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.459,Paddle,-68,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.495,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.53,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.56,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.595,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.631,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
11,0.666,Paddle,32,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
12,0.667,Paddle,52,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.693,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
14,0.693,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.726,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,0.761,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
17,0.794,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
18,0.826,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
19,0.86,Paddle,172,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
20,0.896,Paddle,192,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
21,0.928,Paddle,212,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
22,0.959,Paddle,232,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
23,0.992,Paddle,252,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
24,1.026,Paddle,262.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
25,1.596,Paddle,262.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
26,1.727,Paddle,242.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
27,1.76,Paddle,222.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
28,1.793,Paddle,202.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
29,1.826,Paddle,182.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
30,1.86,Paddle,162.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
31,1.893,Paddle,142.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
32,1.926,Paddle,122.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
33,1.96,Paddle,102.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
34,1.993,Paddle,82.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
35,2.026,Paddle,62.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
36,2.06,Paddle,42.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
37,2.094,Paddle,22.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
38,2.126,Paddle,2.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
39,2.159,Paddle,-17.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
40,2.193,Paddle,-37.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
41,2.229,Paddle,-57.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
42,2.264,Paddle,-77.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
43,2.296,Paddle,-97.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
44,2.328,Paddle,-117.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
45,2.361,Paddle,-137.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
46,2.396,Paddle,-157.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
47,2.428,Paddle,-177.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
48,2.461,Paddle,-197.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
49,2.495,Paddle,-217.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
50,2.529,Paddle,-237.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
51,2.561,Paddle,-257.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
52,2.595,Paddle,-264.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
53,2.626,Paddle,-264.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
54,2.626,Paddle,-244.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
55,2.66,Paddle,-224.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
56,2.695,Paddle,-204.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
57,2.728,Paddle,-184.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
58,2.762,Paddle,-164.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
59,2.796,Paddle,-144.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
60,2.828,Paddle,-124.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
61,2.863,Paddle,-104.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
62,2.896,Paddle,-84.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
63,2.927,Paddle,-64.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
64,2.96,Paddle,-44.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
65,2.994,Paddle,-24.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
66,3.027,Paddle,-4.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
67,3.06,Paddle,15.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
68,3.095,Paddle,35.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
69,3.128,Paddle,55.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
70,3.161,Paddle,75.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
71,3.194,Paddle,95.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
72,3.228,Paddle,115.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
73,3.261,Paddle,135.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
74,3.293,Paddle,155.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
75,3.327,Paddle,175.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
76,3.359,Paddle,195.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
77,3.393,Paddle,175.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
78,3.426,Paddle,155.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
79,3.459,Paddle,135.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
80,3.493,Paddle,115.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
81,3.526,Paddle,95.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
82,3.561,Paddle,75.5,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
83,3.598,Paddle,55.5,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
84,3.626,Paddle,35.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
85,3.661,Paddle,15.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
86,3.693,Paddle,15.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
87,4.093,Paddle,-4.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
88,4.126,Paddle,-24.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
89,4.16,Paddle,-44.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
90,4.193,Paddle,-64.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
91,4.224,Paddle,-84.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
92,4.257,Paddle,-104.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
93,4.291,Paddle,-124.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
94,4.324,Paddle,-144.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
95,4.357,Paddle,-164.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
96,4.39,Paddle,-184.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
97,4.423,Paddle,-204.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
98,4.456,Paddle,-224.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
99,4.49,Paddle,-244.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
100,4.524,Paddle,-244.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
101,4.724,Paddle,-244.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
102,4.724,Paddle,-224.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
103,4.758,Paddle,-204.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
104,4.792,Paddle,-184.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
105,4.825,Paddle,-164.5,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
106,4.857,Paddle,-164.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
107,4.957,Paddle,-184.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
108,4.99,Paddle,-204.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
109,5.023,Paddle,-224.5,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
110,5.023,Paddle,-224.5,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},{}
