,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.009,Paddle,132,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.071,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
2,0.103,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
3,0.136,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
4,0.169,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
5,0.202,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
6,0.234,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
7,0.268,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
8,0.301,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
9,0.334,Paddle,-48,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
10,0.368,Paddle,-48,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
11,0.466,Paddle,-48,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
12,0.466,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
13,0.501,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
14,0.533,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
15,0.567,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
16,0.601,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
17,0.635,Paddle,52,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
18,0.637,Paddle,72,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
19,0.667,Paddle,92,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
20,0.7,Paddle,112,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
21,0.734,Paddle,132,-145,-90,['Ball'],motion_changexby{math_number(NUM:20)},['Right'],{},{}
22,0.766,Paddle,132,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
23,0.766,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
24,0.799,Paddle,172,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
25,0.832,Paddle,172,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
26,5.013,Paddle,172,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
